0,1,2,3,4,5,6,7,8,9,10,11,12,label
-0.06788970667769516,-0.48948930412665836,0.6260714273136199,-0.5641863364174949,0.634869156884737,-0.4368655559412335,-0.6282813424526017,0.9057670339786164,1.3308898460439857,-0.1772446264441946,-0.6258244254599351,0.01206183935500051,0.14184689023084568,lebanon
-0.7125438575929932,-0.21277511980381097,-0.12733437615658227,-1.5567552953828319,-0.4199736626840226,-0.5406209295217207,0.3928238272896884,1.4072021888473754,-1.2650117793470297,-1.350928782070461,-1.2693984983537427,-1.929665410570026,-0.5378173089802598,netherlands
1.9418850075802814,0.13976277748681498,0.7718096765487821,0.7246576529689635,1.235286758075144,0.10632955881688427,1.1084825769544893,0.22122372297233583,0.13256985763843326,0.7934544651053925,0.3546641699640565,1.1266987863932132,-0.22117442604060467,canada
1.731755741380287,-0.6946812802994518,1.1694491015667023,0.42591996528039117,0.8265453172596118,1.4625333402738017,0.18805705749106266,-1.0180621157762677,-0.42948639089784324,0.7118445071750804,-0.13277677410522806,1.170024007768789,-0.9203980056161858,usa
0.18401148405263484,1.2535069705898294,0.5348859569734761,1.1452656718326286,-1.680273263973928,-0.06324217410585693,0.363767062789988,1.3316718941120034,-0.7623919725464968,-0.6082127514079892,-0.3410148315473156,-0.5026204906754632,0.5652524909934405,algeria
0.18244673659585325,0.8333733680100557,0.5631706577500103,0.514704098827914,-0.0476882131986044,1.7024055020133013,0.8724305592747585,1.0974682203454116,1.5859112738715913,-0.5499698299733705,2.008041623701392,-0.08203167981537365,0.2715082028933162,venezuela
-0.4014301687685007,0.6383747543227057,1.9230718073772521,0.8955812338781808,1.629044088667288,0.5319029470463461,-0.04517332687364443,1.2799953904261436,1.593697437934441,0.09961600280656058,-0.4869961848415114,0.05372881845774148,-0.739879967926052,south korea
-0.8256466446781021,-0.7458888792395443,-0.43706366342024705,0.9729051108152478,-1.0654578992563077,-1.3656074613138576,-2.501656951213276,-1.236357350497539,-0.7217896655880272,-1.3866749230651694,-0.12224626247137736,0.7149773013263545,-1.1953498605813606,belgium
0.7128700528124862,0.15033174289375284,0.7519651564702698,-0.8532366714757448,0.7700155331828642,0.5725067514704506,0.967974556520177,0.6628604481747902,1.4003347670562272,1.7985158157131091,0.9066246731331189,-0.2011918450670116,-0.19536337024816502,latvia
1.2249411873520035,1.2077106578995018,-0.9436117221902935,1.2240061848915207,-0.20190906043506557,0.7413721872136672,-1.083450105828107,-0.246216227652382,-0.9268651165441264,-0.18030983987711596,0.5455685660662971,-0.5801109299442967,2.3404212707933105,france
0.4302755832915058,0.9463385408134669,0.7101795189416069,-0.12333895743133726,0.5349311467309896,0.9391629059849114,0.8837364058071356,0.26203238679440194,0.2900542935750273,1.3455190806173312,0.4746858115475371,1.0090705069314851,-0.2256152287447672,brazil
-0.20605587323645774,0.23511704108603426,-0.294099386425376,0.464064230814339,-1.5898875168696711,0.970739166881202,-0.7351184305293617,0.6198690327585873,-0.32244584074780913,0.690308673010456,0.2829940244667117,0.2731481530460551,0.3773870380603665,
0.1452497092908547,-0.28613087117542824,0.4464506307911502,-0.2222134955475711,-0.42783977717504923,0.17342395855239442,0.3491010466511421,-1.167129593216065,-0.3387803161472064,-0.4214968057461606,-0.5621268174120992,-0.16109087340306272,-0.056167713304696,sri lanka
