0,1,2,3,4,5,6,7,8,9,10,11,12,encoded_label
1.7917631995081529,-2.253641698854499,0.236885860860833,0.134708560147281,0.39025957210092,-0.5645472586334858,-0.8701063118092193,-0.4211842902106454,-0.2657113544420715,-0.5737726986993298,0.0217517421165715,-0.7261898529464281,-0.9728724085637688,63
-0.450869850299062,-0.1557818736861201,-0.2463893207130538,-0.5470148777887527,0.0970636395475157,-1.0579398104038755,0.2141358763488747,-1.0578012426303638,-0.8095773405436797,0.3238547782456592,-1.5917113531713185,0.0598828618649303,-0.9566652373248472,142
0.9466040356026928,0.4514184101652888,-1.6667516276990548,0.6877060270522137,-0.713763428450856,0.3388897078842576,1.110281465206245,-0.0140613776681647,1.1818554030804442,0.0969088141454858,0.7631280907059622,-0.1495799534122237,0.2829527443695676,31
1.1899656429345131,-0.2608474860376106,1.1594019768975663,-0.1909971725388463,1.7953685199246237,1.4094746794607678,-1.0381814050393752,0.2717600822823844,1.5004155139001591,1.3780891860564433,-0.7590468253651113,0.4930832739085043,1.1895758579231426,56
-0.0865365427523737,0.3440683307648836,-0.7618967384930332,1.0467875933525903,-0.5988530666525441,0.7696079975247118,-0.9799514420438395,-0.3967162945704943,-0.040488581881961,-1.0783378422784262,-0.4442011789176325,0.4192887268337986,0.4478402381691012,151
-0.7176613144794434,0.4694760364441112,0.693844683691197,0.1618730273962037,1.458013561046616,-1.5027486962954897,1.0937920794547606,2.049036613890788,0.0339523442022352,0.5319697384547234,0.6296816011113631,0.014629410074317,1.2654430467043358,27
-0.485569170266053,1.0256568232985117,-0.1992516000640185,0.8231566425150982,-0.137703551745736,1.1167883668658982,-0.8316385652625414,0.2750474638131385,-1.0281903688434773,-0.3418338431098819,2.001428385490725,-0.8256623825201553,0.43731411127712,68
0.9343467722727504,0.8938220007482417,-1.328887549482273,0.7679530583746605,-2.014867371833857,1.1913044775999952,-1.3118963422914267,-0.2506034476651217,-0.5342402510107698,-0.3189169852418452,0.4860833212987727,-0.2181465414946103,0.4016783932977124,132
0.0132553274438452,1.335318695573229,-0.7457683585135234,0.3590597022781306,0.8589632693867444,-0.958135926411926,0.1008432375986898,1.1120432596780971,0.4689142239572726,0.0328125901911604,0.4144476330611372,0.8206072880599509,-0.3062233950138415,44
0.0014889300210587,-0.1757384682073915,0.2745703676880874,-0.582631172644059,0.8145907898805426,0.6637142006417595,1.029379169047523,0.913927724157994,0.2605597153365647,0.4568789298624655,0.0481995249015163,0.2056665031991864,0.6663786107740236,31
1.9684866133673815,1.494803502149063,-0.1822418877853256,1.5540521333946726,0.5030327955427555,1.2826084877909485,2.025991470415522,-0.7834616274903039,1.2081095088338116,1.3518345884366172,-0.8346647946267293,1.7647618073202918,0.1950519342415788,78
-0.168357641273512,1.5923536906685032,-1.4412369035663315,0.3915460712910959,-1.8557872077895543,0.8697235296445186,-0.0401663610346375,0.3909055632968667,-0.2307886022281415,-0.1002565281992197,0.5231283270873893,-1.1927964945170206,0.993346532085514,41
1.984936015387915,-0.5066861086058841,-0.4126312021765383,1.128207487385657,0.385526852383122,0.4100952173006673,0.1151019761669675,0.5007888319860668,0.3702629159106484,-0.7039976679707717,0.5468655455468499,0.6095357378627845,-0.6406358300281654,167
-0.3804218271597213,0.043920530571991,-1.8218187629426887,-0.7543203112273179,-2.2476453446943,0.3480432806447954,-1.7907049085928106,-0.6225162227484362,-0.9986740096497086,-0.92157134743934,-1.0886716399444598,-0.737999373090306,0.9106006390264788,123
